         74060 function calls in 0.034 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    36386    0.003    0.000    0.003    0.000 {built-in method builtins.abs}
     1462    0.000    0.000    0.000    0.000 {built-in method builtins.min}
     1751    0.000    0.000    0.000    0.000 {built-in method builtins.next}


         970371 function calls in 0.511 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      100    0.000    0.000    0.000    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\checks.py:19(check_if_destination_in_gems)
   120250    0.032    0.000    0.032    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\zustand.py:20(__eq__)
   199846    0.087    0.000    0.087    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\zustand.py:10(__init__)
   344154    0.057    0.000    0.057    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\zustand.py:17(__hash__)
      194    0.000    0.000    0.000    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\checks.py:4(check_for_change_gems)
      100    0.002    0.000    0.510    0.005 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\bot.py:74(simulate_bot_tick)
      100    0.002    0.000    0.309    0.003 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\signal_interpreter.py:266(check_for_circling)
      122    0.230    0.002    0.416    0.003 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:272(bfs_distances_from)
      100    0.000    0.000    0.001    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:355(follow_a_star_path)
      100    0.000    0.000    0.000    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\highlighting.py:44(highlight_gems)
      100    0.000    0.000    0.000    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\checks.py:11(check_if_this_tick_has_gem)
      200    0.001    0.000    0.001    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\signal_interpreter.py:18(get_signal_from_known_gems)
      100    0.000    0.000    0.000    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\highlighting.py:115(highlight_fov)
      382    0.000    0.000    0.000    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\signal_interpreter.py:13(calculate_signal)
      100    0.001    0.000    0.002    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\highlighting.py:33(highlight_path)
    65509    0.009    0.000    0.009    0.000 {method 'append' of 'collections.deque' objects}
    63428    0.008    0.000    0.008    0.000 {method 'popleft' of 'collections.deque' objects}
      382    0.000    0.000    0.000    0.000 {built-in method math.hypot}
     3792    0.001    0.000    0.001    0.000 {method 'get' of 'dict' objects}
      200    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
     8222    0.001    0.000    0.001    0.000 {method 'append' of 'list' objects}
     1277    0.000    0.000    0.001    0.000 {method 'remove' of 'list' objects}
      100    0.000    0.000    0.000    0.000 {method 'copy' of 'set' objects}
   103034    0.011    0.000    0.011    0.000 {built-in method builtins.len}
      100    0.001    0.000    0.001    0.000 {method 'disable' of '_lsprof.Profiler' objects}
     1824    0.001    0.000    0.001    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\zustand.py:14(__sub__)
        6    0.000    0.000    0.160    0.027 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pfad_und_routen.py:54(check_for_new_path)
        6    0.002    0.000    0.160    0.027 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pfad_und_routen.py:61(get_route_by_permutations_for_bot)
      219    0.000    0.000    0.000    0.000 <string>:11(__eq__)
       12    0.032    0.003    0.047    0.004 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:473(bfs_farthest_point)
        6    0.001    0.000    0.048    0.008 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:470(get_best_reachable_center)
     1818    0.010    0.000    0.013    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:173(get_distance_to_nearest_wall)
     1029    0.004    0.000    0.008    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:194(get_neighbours_of_node)
        6    0.009    0.001    0.035    0.006 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:10(generate_a_star_path)
        6    0.000    0.000    0.160    0.027 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pfad_und_routen.py:214(set_path_to_gem)
     3462    0.001    0.000    0.001    0.000 <string>:2(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:251(reconstruct_path)
     2086    0.000    0.000    0.000    0.000 {built-in method _heapq.heappush}
     1911    0.001    0.000    0.001    0.000 {built-in method _heapq.heappop}
        6    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
     1260    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
    40664    0.004    0.000    0.004    0.000 {built-in method builtins.abs}
     1911    0.000    0.000    0.000    0.000 {built-in method builtins.min}
     2086    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       55    0.000    0.000    0.000    0.000 <string>:5(__eq__)


         660329 function calls in 0.335 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      100    0.000    0.000    0.000    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\checks.py:19(check_if_destination_in_gems)
    78006    0.020    0.000    0.020    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\zustand.py:20(__eq__)
   143402    0.058    0.000    0.058    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\zustand.py:10(__init__)
   238722    0.037    0.000    0.037    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\zustand.py:17(__hash__)
      193    0.000    0.000    0.000    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\checks.py:4(check_for_change_gems)
      100    0.002    0.000    0.334    0.003 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\bot.py:74(simulate_bot_tick)
      100    0.001    0.000    0.182    0.002 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\signal_interpreter.py:266(check_for_circling)
      126    0.144    0.001    0.260    0.002 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:272(bfs_distances_from)
      100    0.000    0.000    0.001    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:355(follow_a_star_path)
      100    0.000    0.000    0.000    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\highlighting.py:44(highlight_gems)
      100    0.000    0.000    0.000    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\checks.py:11(check_if_this_tick_has_gem)
      200    0.001    0.000    0.001    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\signal_interpreter.py:18(get_signal_from_known_gems)
      100    0.000    0.000    0.000    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\highlighting.py:115(highlight_fov)
      388    0.000    0.000    0.000    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\signal_interpreter.py:13(calculate_signal)
      100    0.001    0.000    0.001    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\highlighting.py:33(highlight_path)
    51174    0.007    0.000    0.007    0.000 {method 'append' of 'collections.deque' objects}
    49017    0.006    0.000    0.006    0.000 {method 'popleft' of 'collections.deque' objects}
      388    0.000    0.000    0.000    0.000 {built-in method math.hypot}
     1744    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
      200    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
     5273    0.001    0.000    0.001    0.000 {method 'append' of 'list' objects}
      601    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
      100    0.000    0.000    0.000    0.000 {method 'copy' of 'set' objects}
    70175    0.007    0.000    0.007    0.000 {built-in method builtins.len}
      100    0.001    0.000    0.001    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       16    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
      795    0.000    0.000    0.001    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\zustand.py:14(__sub__)
        7    0.000    0.000    0.135    0.019 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pfad_und_routen.py:54(check_for_new_path)
        7    0.001    0.000    0.135    0.019 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pfad_und_routen.py:61(get_route_by_permutations_for_bot)
       14    0.035    0.002    0.052    0.004 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:473(bfs_farthest_point)
        7    0.001    0.000    0.053    0.008 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:470(get_best_reachable_center)
      788    0.003    0.000    0.004    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:173(get_distance_to_nearest_wall)
      462    0.002    0.000    0.003    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:194(get_neighbours_of_node)
        7    0.003    0.000    0.012    0.002 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:10(generate_a_star_path)
        7    0.000    0.000    0.135    0.019 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pfad_und_routen.py:214(set_path_to_gem)
     1484    0.000    0.000    0.000    0.000 <string>:2(__init__)
        7    0.000    0.000    0.000    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:251(reconstruct_path)
       29    0.000    0.000    0.000    0.000 <string>:5(__eq__)
      794    0.000    0.000    0.000    0.000 {built-in method _heapq.heappush}
      707    0.000    0.000    0.000    0.000 {built-in method _heapq.heappop}
        7    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
      631    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
    12399    0.001    0.000    0.001    0.000 {built-in method builtins.abs}
      707    0.000    0.000    0.000    0.000 {built-in method builtins.min}
      794    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       51    0.000    0.000    0.000    0.000 <string>:11(__eq__)


         588820 function calls in 0.332 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      100    0.000    0.000    0.000    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\checks.py:19(check_if_destination_in_gems)
    60408    0.016    0.000    0.016    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\zustand.py:20(__eq__)
   139473    0.059    0.000    0.059    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\zustand.py:10(__init__)
   195229    0.032    0.000    0.032    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\zustand.py:17(__hash__)
      187    0.000    0.000    0.000    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\checks.py:4(check_for_change_gems)
      100    0.002    0.000    0.331    0.003 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\bot.py:74(simulate_bot_tick)
      100    0.001    0.000    0.100    0.001 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\signal_interpreter.py:266(check_for_circling)
      149    0.113    0.001    0.205    0.001 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:272(bfs_distances_from)
      100    0.000    0.000    0.001    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:355(follow_a_star_path)
      100    0.000    0.000    0.000    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\highlighting.py:44(highlight_gems)
      100    0.000    0.000    0.000    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\checks.py:11(check_if_this_tick_has_gem)
      200    0.001    0.000    0.001    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\signal_interpreter.py:18(get_signal_from_known_gems)
      100    0.000    0.000    0.000    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\highlighting.py:115(highlight_fov)
      390    0.000    0.000    0.000    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\signal_interpreter.py:13(calculate_signal)
      100    0.001    0.000    0.001    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\highlighting.py:33(highlight_path)
    53686    0.007    0.000    0.007    0.000 {method 'append' of 'collections.deque' objects}
    51806    0.006    0.000    0.006    0.000 {method 'popleft' of 'collections.deque' objects}
      390    0.000    0.000    0.000    0.000 {built-in method math.hypot}
     1966    0.001    0.000    0.001    0.000 {method 'get' of 'dict' objects}
      200    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
     5374    0.001    0.000    0.001    0.000 {method 'append' of 'list' objects}
      620    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
      100    0.000    0.000    0.000    0.000 {method 'copy' of 'set' objects}
    51551    0.006    0.000    0.006    0.000 {built-in method builtins.len}
      100    0.001    0.000    0.001    0.000 {method 'disable' of '_lsprof.Profiler' objects}
      880    0.000    0.000    0.001    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\zustand.py:14(__sub__)
       13    0.000    0.000    0.210    0.016 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pfad_und_routen.py:54(check_for_new_path)
       13    0.002    0.000    0.210    0.016 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pfad_und_routen.py:61(get_route_by_permutations_for_bot)
       26    0.066    0.003    0.099    0.004 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:473(bfs_farthest_point)
       13    0.001    0.000    0.101    0.008 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:470(get_best_reachable_center)
      867    0.004    0.000    0.006    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:173(get_distance_to_nearest_wall)
      455    0.002    0.000    0.003    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:194(get_neighbours_of_node)
       13    0.004    0.000    0.016    0.001 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:10(generate_a_star_path)
       13    0.000    0.000    0.210    0.016 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pfad_und_routen.py:214(set_path_to_gem)
     1558    0.000    0.000    0.000    0.000 <string>:2(__init__)
       13    0.000    0.000    0.000    0.000 C:\Users\Ferdinand\Documents\Mein Zeug\code\haferbot\include\pathfinding_logics.py:251(reconstruct_path)
       69    0.000    0.000    0.000    0.000 <string>:5(__eq__)
